Price,Date Sold,Suburb,Num Bath,Num Bed,Num Parking,Property Size,Type,Suburb Population,Suburb Median Income,Cash Rate,Property Inflation Index,Km From Cbd,Population (Rounded)*,Median House Price (2020),Median House Price (2021),Percentage Change,Median House Rent (Per Week),Median Apartment Price (2020),Median Apartment Rent (Per Week),Public Housing Percentage,Avg. Years Held,Time To Cbd (Public Transport) [Town Hall St],Time To Cbd (Driving) [Town Hall St]
1140000,2016-05-13,Rouse Hill,3,5,2,700,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
597000,2016-05-14,Petersham,1,1,1,61,Apartment,8116,52884,1.77,155.2,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
550000,2016-05-15,Bradbury,2,3,2,696,House,8800,31980,1.77,155.2,43.6,9000.0,555000.0,650000.0,17.12,395.0,460000.0,310.0,6.0,12.2,90.0,55.0
1010000,2016-05-16,Bondi,1,2,1,81,Apartment,10045,57356,1.77,155.2,6.13,22000.0,2600000.0,3000000.0,15.38,1275.0,1100000.0,720.0,3.0,11.5,30.0,20.0
851000,2016-05-16,Como,1,2,1,629,House,3977,49296,1.77,155.2,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
790000,2016-05-17,Oran Park,2,4,2,450,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
405000,2016-05-17,Oran Park,0,0,0,450,Land,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
2000000,2016-05-18,Kyle Bay,2,6,4,778,House,1035,47528,1.77,155.2,17.07,1100.0,1900000.0,2300000.0,21.05,637.5,725000.0,500.0,0.0,13.0,50.0,30.0
1440000,2016-05-18,Narraweena,1,3,4,645,House,6608,34008,1.77,155.2,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
390000,2016-05-18,Wiley Park,1,2,1,88,Apartment,10126,23036,1.77,155.2,14.66,10250.0,775000.0,930000.0,20.0,510.0,385000.0,355.0,3.0,15.4,35.0,30.0
820000,2016-05-19,Oran Park,2,4,2,540,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
455000,2016-05-19,Riverstone,0,0,0,1669,Land,7247,36764,1.77,155.2,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
7840000,2016-05-20,Asquith,1,3,1,4375,House,3376,40924,1.77,155.2,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
1430000,2016-05-20,Point Piper,1,2,1,90,Apartment,1424,88816,1.77,155.2,4.02,1500.0,12000000.0,15000000.0,25.0,637.5,2400000.0,980.0,0.0,13.0,20.0,12.0
1254000,2016-05-20,Como,1,3,2,638,House,3977,49296,1.77,155.2,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
700000,2016-05-20,Doonside,2,4,2,600,House,13451,27612,1.77,155.2,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
1805000,2016-05-21,Botany,3,5,2,413,House,10817,46800,1.77,155.2,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
1435000,2016-05-21,Narraweena,2,3,1,556,House,6608,34008,1.77,155.2,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
545000,2016-05-21,Waitara,1,1,1,99,Apartment,5941,43524,1.77,155.2,19.76,6000.0,1500000.0,1800000.0,20.0,690.0,670000.0,480.0,3.0,12.0,45.0,50.0
675000,2016-05-23,Oran Park,2,4,2,400,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
377000,2016-05-23,Oran Park,0,0,0,437,Land,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
1450000,2016-05-25,Botany,1,3,1,468,House,10817,46800,1.77,155.2,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
1250000,2016-05-25,Pennant Hills,1,4,2,676,House,7287,43472,1.77,155.2,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
1120000,2016-05-25,Lurnea,1,3,2,1208,House,9311,22724,1.77,155.2,29.97,9500.0,640000.0,800000.0,25.0,440.0,495000.0,395.0,16.0,10.1,80.0,40.0
825000,2016-05-25,Oran Park,2,4,2,544,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
1900000,2016-05-26,Penshurst,3,4,3,565,House,12786,34684,1.77,155.2,16.01,13000.0,1150000.0,1350000.0,17.39,610.0,590000.0,420.0,1.0,17.5,25.0,35.0
1880080,2016-05-26,Castle Cove,2,4,2,765,House,2554,50856,1.77,155.2,8.8,2750.0,2500000.0,3300000.0,32.0,1100.0,725000.0,500.0,0.0,17.3,35.0,20.0
1200000,2016-05-27,Rouse Hill,3,4,2,880,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
820000,2016-05-27,Mount Druitt,1,3,1,651,House,16726,26000,1.77,155.2,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
773500,2016-05-27,Riverstone,1,3,1,1012,House,7247,36764,1.77,155.2,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
700000,2016-05-27,Ingleburn,1,4,1,645,House,15039,33124,1.77,155.2,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
1785000,2016-05-28,Putney,1,3,1,670,House,4107,44876,1.77,155.2,10.51,4500.0,2150000.0,2550000.0,18.6,920.0,725000.0,580.0,0.0,15.1,40.0,25.0
1650000,2016-05-28,Eastwood,2,3,1,556,House,17865,30368,1.77,155.2,14.34,18000.0,1600000.0,1950000.0,21.88,690.0,750000.0,450.0,4.0,13.0,35.0,30.0
1620000,2016-05-28,Narraweena,2,4,1,613,House,6608,34008,1.77,155.2,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
1265000,2016-05-28,Eastwood,1,5,1,664,House,17865,30368,1.77,155.2,14.34,18000.0,1600000.0,1950000.0,21.88,690.0,750000.0,450.0,4.0,13.0,35.0,30.0
2650000,2016-05-30,Tempe,2,3,4,436,House,3556,41600,1.77,155.2,7.83,4000.0,1200000.0,1400000.0,16.67,700.0,740000.0,470.0,1.0,10.8,15.0,20.0
1855000,2016-05-30,Russell Lea,2,4,1,443,House,5001,47684,1.77,155.2,6.33,5250.0,1850000.0,2400000.0,29.73,880.0,810000.0,530.0,5.0,15.7,30.0,15.0
1650000,2016-05-30,Darlinghurst,2,5,0,117,House,11320,66820,1.77,155.2,1.87,12000.0,1850000.0,2200000.0,18.92,950.0,975000.0,590.0,3.0,10.1,10.0,8.0
838500,2016-05-30,Rouse Hill,2,3,1,300,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
695000,2016-05-30,Ingleburn,2,5,1,556,House,15039,33124,1.77,155.2,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
405000,2016-05-30,Oran Park,0,0,0,420,Land,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
350000,2016-05-30,Darlinghurst,1,0,0,29,Apartment,11320,66820,1.77,155.2,1.87,12000.0,1850000.0,2200000.0,18.92,950.0,975000.0,590.0,3.0,10.1,10.0,8.0
955000,2016-05-31,Rouse Hill,2,5,2,571,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
440000,2016-05-31,Ingleburn,1,3,1,92,House,15039,33124,1.77,155.2,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
935000,2016-06-14,Woodcroft,3,5,2,500,House,6440,40768,1.75,159.3,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
2650000,2016-06-15,Bondi,2,4,2,400,House,10045,57356,1.75,159.3,6.13,22000.0,2600000.0,3000000.0,15.38,1275.0,1100000.0,720.0,3.0,11.5,30.0,20.0
605000,2016-06-15,Casula,1,3,1,665,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
1280000,2016-06-17,Lewisham,1,3,0,164,House,3164,48204,1.75,159.3,6.74,3250.0,1400000.0,1700000.0,21.43,760.0,775000.0,510.0,1.0,12.6,20.0,20.0
1240000,2016-06-17,Eastlakes,2,3,1,183,House,6912,25740,1.75,159.3,7.32,7250.0,1450000.0,1650000.0,13.79,750.0,590000.0,475.0,20.0,11.4,30.0,20.0
675000,2016-06-17,Casula,2,4,2,311,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
3250000,2016-06-18,Chiswick,2,3,2,644,House,2926,65676,1.75,159.3,6.89,3000.0,2870000.0,1500000.0,-100.0,1300.0,870000.0,600.0,1.0,13.0,30.0,15.0
2320000,2016-06-18,Chiswick,3,4,3,455,House,2926,65676,1.75,159.3,6.89,3000.0,2870000.0,1500000.0,-100.0,1300.0,870000.0,600.0,1.0,13.0,30.0,15.0
1550000,2016-06-18,Paddington,1,2,0,89,House,12911,73944,1.75,159.3,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
905000,2016-06-18,Peakhurst,1,2,1,645,House,10539,31876,1.75,159.3,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
850000,2016-06-18,Como,2,4,4,556,House,3977,49296,1.75,159.3,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
1850000,2016-06-19,Botany,3,4,2,451,House,10817,46800,1.75,159.3,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
455000,2016-06-19,Riverstone,0,0,0,453,Land,7247,36764,1.75,159.3,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
865000,2016-06-20,Mount Pritchard,2,5,2,783,House,9955,24128,1.75,159.3,28.89,10000.0,640000.0,750000.0,17.19,430.0,725000.0,360.0,10.0,15.3,80.0,45.0
682000,2016-06-20,Doonside,2,3,2,450,House,13451,27612,1.75,159.3,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
700000,2016-06-21,Casula,1,3,3,557,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
400000,2016-06-21,Ingleburn,1,2,1,3016,House,15039,33124,1.75,159.3,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
2050000,2016-06-22,Camperdown,2,3,1,236,House,10341,46228,1.75,159.3,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
1467000,2016-06-22,Lewisham,3,4,4,482,House,3164,48204,1.75,159.3,6.74,3250.0,1400000.0,1700000.0,21.43,760.0,775000.0,510.0,1.0,12.6,20.0,20.0
2000000,2016-06-23,Terrey Hills,4,4,2,790,House,3041,42484,1.75,159.3,19.32,3100.0,1650000.0,2200000.0,33.33,950.0,725000.0,500.0,0.0,13.4,60.0,40.0
5500000,2016-06-24,Westmead,1,3,1,1347,House,16309,40040,1.75,159.3,21.55,16500.0,1100000.0,1500000.0,36.36,485.0,565000.0,445.0,8.0,17.8,35.0,35.0
717000,2016-06-24,Ingleburn,2,4,2,603,House,15039,33124,1.75,159.3,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
710621,2016-06-24,Ingleburn,2,4,2,649,House,15039,33124,1.75,159.3,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
485000,2016-06-24,Ingleburn,1,2,1,162,House,15039,33124,1.75,159.3,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
1572000,2016-06-25,Paddington,1,2,0,120,House,12911,73944,1.75,159.3,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
1060000,2016-06-25,Carlton,1,3,1,372,House,10722,32656,1.75,159.3,14.29,11000.0,1250000.0,1400000.0,12.0,590.0,655000.0,465.0,2.0,14.7,30.0,25.0
850000,2016-06-25,Casula,2,4,2,450,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
740000,2016-06-25,Ingleburn,1,3,1,1058,House,15039,33124,1.75,159.3,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
377500,2016-06-25,Wiley Park,1,2,1,75,Apartment,10126,23036,1.75,159.3,14.66,10250.0,775000.0,930000.0,20.0,510.0,385000.0,355.0,3.0,15.4,35.0,30.0
1305000,2016-06-27,Paddington,1,1,0,70,House,12911,73944,1.75,159.3,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
840000,2016-06-28,Prestons,2,4,2,536,House,15313,36244,1.75,159.3,32.26,15500.0,735000.0,850000.0,15.65,550.0,725000.0,450.0,1.0,10.9,95.0,45.0
680000,2016-06-28,Doonside,2,4,2,450,House,13451,27612,1.75,159.3,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
580000,2016-06-29,St Clair,1,3,1,736,House,19897,38896,1.75,159.3,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
1538000,2016-07-13,Millers Point,1,2,0,124,House,1482,79300,1.75,159.3,0.8,1500.0,2800000.0,3100000.0,10.71,1250.0,2100000.0,950.0,0.0,13.0,10.0,10.0
640000,2016-07-13,St Clair,1,3,6,574,House,19897,38896,1.75,159.3,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
598000,2016-07-14,Spring Farm,2,3,2,450,House,4307,53196,1.75,159.3,50.15,4500.0,675000.0,780000.0,15.56,505.0,725000.0,370.0,0.0,4.4,110.0,55.0
570000,2016-07-15,Woodcroft,2,3,1,202,House,6440,40768,1.75,159.3,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
1308000,2016-07-16,Camperdown,1,2,0,114,House,10341,46228,1.75,159.3,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
1186000,2016-07-16,Carlton,1,3,2,417,House,10722,32656,1.75,159.3,14.29,11000.0,1250000.0,1400000.0,12.0,590.0,655000.0,465.0,2.0,14.7,30.0,25.0
777500,2016-07-16,Prestons,2,4,2,459,House,15313,36244,1.75,159.3,32.26,15500.0,735000.0,850000.0,15.65,550.0,725000.0,450.0,1.0,10.9,95.0,45.0
695000,2016-07-16,St Leonards,1,1,0,55,Apartment,5495,72072,1.75,159.3,5.0,5750.0,2300000.0,2700000.0,17.39,840.0,1050000.0,650.0,0.0,12.5,20.0,15.0
640000,2016-07-16,Camperdown,1,0,1,57,Apartment,10341,46228,1.75,159.3,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
1060000,2016-07-18,Peakhurst,4,4,1,341,House,10539,31876,1.75,159.3,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
395000,2016-07-19,Marsden Park,0,0,0,300,Land,1008,32500,1.75,159.3,40.63,5000.0,750000.0,900000.0,20.0,550.0,725000.0,475.0,0.0,2.8,45.0,50.0
749000,2016-07-20,Macquarie Park,1,1,1,85,Apartment,8144,34216,1.75,159.3,12.32,8500.0,1200000.0,1500000.0,19.05,637.5,830000.0,530.0,10.0,10.5,35.0,25.0
721000,2016-07-20,St Clair,3,4,1,629,House,19897,38896,1.75,159.3,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
2115000,2016-07-21,Woollahra,2,3,2,227,House,7405,71500,1.75,159.3,3.91,7500.0,3000000.0,3900000.0,30.0,1375.0,1150000.0,700.0,0.0,13.3,20.0,10.0
1902500,2016-07-21,Rozelle,2,3,1,133,House,8725,75764,1.75,159.3,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
447000,2016-07-21,Lethbridge Park,1,3,1,575,House,4752,24596,1.75,159.3,40.43,4800.0,490000.0,580000.0,18.37,325.0,725000.0,500.0,33.0,10.8,80.0,50.0
6850000,2016-07-22,Woollahra,5,4,2,456,House,7405,71500,1.75,159.3,3.91,7500.0,3000000.0,3900000.0,30.0,1375.0,1150000.0,700.0,0.0,13.3,20.0,10.0
3000000,2016-07-22,Paddington,3,3,2,177,House,12911,73944,1.75,159.3,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
1670000,2016-07-22,Camperdown,1,3,0,196,House,10341,46228,1.75,159.3,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
950000,2016-07-22,Berowra,1,3,2,841,House,4721,44200,1.75,159.3,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
480000,2016-07-22,Marsden Park,0,0,0,420,Land,1008,32500,1.75,159.3,40.63,5000.0,750000.0,900000.0,20.0,550.0,725000.0,475.0,0.0,2.8,45.0,50.0
2800000,2016-07-23,Woollahra,2,3,1,323,House,7405,71500,1.75,159.3,3.91,7500.0,3000000.0,3900000.0,30.0,1375.0,1150000.0,700.0,0.0,13.3,20.0,10.0
1137000,2016-07-23,Peakhurst,2,5,2,860,House,10539,31876,1.75,159.3,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
980000,2016-07-26,Berowra,3,3,3,917,House,4721,44200,1.75,159.3,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
880000,2016-07-26,Woodcroft,3,5,2,798,House,6440,40768,1.75,159.3,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
2100000,2016-07-27,Camperdown,3,3,2,385,House,10341,46228,1.75,159.3,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
685000,2016-07-27,Spring Farm,2,4,2,413,House,4307,53196,1.75,159.3,50.15,4500.0,675000.0,780000.0,15.56,505.0,725000.0,370.0,0.0,4.4,110.0,55.0
1560000,2016-07-28,Rozelle,1,2,0,208,House,8725,75764,1.75,159.3,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
640000,2016-07-28,Doonside,1,3,1,609,House,13451,27612,1.75,159.3,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
580000,2016-07-28,St Clair,1,3,2,627,House,19897,38896,1.75,159.3,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
1357500,2016-07-29,Rozelle,1,2,1,133,House,8725,75764,1.75,159.3,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
2275000,2016-07-30,Paddington,2,3,1,127,House,12911,73944,1.75,159.3,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
1915000,2016-07-30,Rozelle,1,3,2,304,House,8725,75764,1.75,159.3,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
1727000,2016-07-30,Lilyfield,1,3,0,304,House,7616,58916,1.75,159.3,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
1640000,2016-07-30,Peakhurst,2,4,3,735,House,10539,31876,1.75,159.3,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
1590000,2016-07-30,Rozelle,2,3,1,139,House,8725,75764,1.75,159.3,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
745000,2016-07-30,Carlton,2,3,2,169,Apartment,10722,32656,1.75,159.3,14.29,11000.0,1250000.0,1400000.0,12.0,590.0,655000.0,465.0,2.0,14.7,30.0,25.0
2305000,2016-08-13,Beverly Hills,4,5,2,639,House,10156,30628,1.52,159.3,15.28,10250.0,1200000.0,1350000.0,12.5,600.0,660000.0,460.0,6.0,14.9,40.0,25.0
1565000,2016-08-13,Lilyfield,1,2,2,303,House,7616,58916,1.52,159.3,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
1560000,2016-08-13,Carlton,3,4,2,519,House,10722,32656,1.52,159.3,14.29,11000.0,1250000.0,1400000.0,12.0,590.0,655000.0,465.0,2.0,14.7,30.0,25.0
815000,2016-08-13,Peakhurst,1,3,2,518,House,10539,31876,1.52,159.3,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
2000000,2016-08-14,Lilyfield,3,4,1,185,House,7616,58916,1.52,159.3,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
795000,2016-08-15,Riverstone,1,2,3,1012,House,7247,36764,1.52,159.3,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
740000,2016-08-15,Mount Annan,2,4,2,588,House,11703,43680,1.52,159.3,46.81,11750.0,740000.0,825000.0,11.49,480.0,725000.0,350.0,1.0,10.5,110.0,60.0
883000,2016-08-16,St Clair,3,5,3,625,House,19897,38896,1.52,159.3,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
850000,2016-08-16,St Clair,3,5,4,672,House,19897,38896,1.52,159.3,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
820000,2016-08-16,Greystanes,2,3,2,556,House,22802,33800,1.52,159.3,25.53,23000.0,820000.0,950000.0,15.85,500.0,640000.0,430.0,2.0,15.7,60.0,35.0
680000,2016-08-16,Mount Annan,2,4,1,619,House,11703,43680,1.52,159.3,46.81,11750.0,740000.0,825000.0,11.49,480.0,725000.0,350.0,1.0,10.5,110.0,60.0
680000,2016-08-16,Doonside,1,4,1,555,House,13451,27612,1.52,159.3,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
670000,2016-08-16,Mount Pritchard,2,4,1,689,House,9955,24128,1.52,159.3,28.89,10000.0,640000.0,750000.0,17.19,430.0,725000.0,360.0,10.0,15.3,80.0,45.0
860000,2016-08-17,Lidcombe,3,4,2,230,House,19627,27248,1.52,159.3,14.99,20000.0,1000000.0,1250000.0,25.0,555.0,675000.0,510.0,3.0,13.4,25.0,30.0
750000,2016-08-17,Woodcroft,2,4,1,453,House,6440,40768,1.52,159.3,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
585000,2016-08-17,Lethbridge Park,2,5,1,575,House,4752,24596,1.52,159.3,40.43,4800.0,490000.0,580000.0,18.37,325.0,725000.0,500.0,33.0,10.8,80.0,50.0
655000,2016-08-18,Prestons,1,3,1,450,House,15313,36244,1.52,159.3,32.26,15500.0,735000.0,850000.0,15.65,550.0,725000.0,450.0,1.0,10.9,95.0,45.0
1365000,2016-08-19,Haberfield,1,3,1,404,House,6457,41652,1.52,159.3,6.75,6750.0,2100000.0,2350000.0,11.9,800.0,725000.0,450.0,2.0,15.4,30.0,15.0
788000,2016-08-19,Prestons,2,4,2,463,House,15313,36244,1.52,159.3,32.26,15500.0,735000.0,850000.0,15.65,550.0,725000.0,450.0,1.0,10.9,95.0,45.0
727000,2016-08-19,Rozelle,1,1,1,67,Apartment,8725,75764,1.52,159.3,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
646000,2016-08-19,Rooty Hill,1,3,3,556,House,14704,33176,1.52,159.3,35.32,15000.0,660000.0,750000.0,13.64,430.0,570000.0,435.0,4.0,14.0,50.0,45.0
3720000,2016-08-20,Woollahra,4,4,1,114,House,7405,71500,1.52,159.3,3.91,7500.0,3000000.0,3900000.0,30.0,1375.0,1150000.0,700.0,0.0,13.3,20.0,10.0
730000,2016-08-20,Prestons,2,4,2,488,House,15313,36244,1.52,159.3,32.26,15500.0,735000.0,850000.0,15.65,550.0,725000.0,450.0,1.0,10.9,95.0,45.0
627500,2016-08-20,Prestons,2,3,2,334,House,15313,36244,1.52,159.3,32.26,15500.0,735000.0,850000.0,15.65,550.0,725000.0,450.0,1.0,10.9,95.0,45.0
2620000,2016-08-22,Wentworthville,2,4,4,575,Apartment,11318,34320,1.52,159.3,23.17,11500.0,950000.0,1150000.0,21.05,480.0,530000.0,430.0,7.0,13.2,35.0,35.0
940000,2016-08-22,Berowra,1,3,1,700,House,4721,44200,1.52,159.3,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
870000,2016-08-22,Marsden Park,2,4,2,390,House,1008,32500,1.52,159.3,40.63,5000.0,750000.0,900000.0,20.0,550.0,725000.0,475.0,0.0,2.8,45.0,50.0
690000,2016-08-22,Chiswick,1,1,1,85,Apartment,2926,65676,1.52,159.3,6.89,3000.0,2870000.0,1500000.0,-100.0,1300.0,870000.0,600.0,1.0,13.0,30.0,15.0
1630000,2016-08-23,Lidcombe,3,5,4,600,House,19627,27248,1.52,159.3,14.99,20000.0,1000000.0,1250000.0,25.0,555.0,675000.0,510.0,3.0,13.4,25.0,30.0
880000,2016-08-23,Lidcombe,2,3,1,288,House,19627,27248,1.52,159.3,14.99,20000.0,1000000.0,1250000.0,25.0,555.0,675000.0,510.0,3.0,13.4,25.0,30.0
1131000,2016-08-24,Wentworthville,3,4,2,420,House,11318,34320,1.52,159.3,23.17,11500.0,950000.0,1150000.0,21.05,480.0,530000.0,430.0,7.0,13.2,35.0,35.0
2160000,2016-08-25,Taren Point,4,4,5,1057,House,1734,36296,1.52,159.3,18.73,1800.0,1400000.0,1800000.0,28.57,920.0,990000.0,500.0,0.0,22.7,55.0,30.0
